market,ticker,name,sector,exchange,date,year,window_len,raw,z,avg_daily_value,fwd_3m,excess_3m,fwd_6m,excess_6m,momentum_6m,up1_conf,up1_fwd6m,up1_exc6m,up1_fwd3m,up1_exc3m,up1_days,confirmed_conf,confirmed_fwd6m,confirmed_exc6m,confirmed_fwd3m,confirmed_exc3m,confirmed_days,confirmed_fwd15d,confirmed_exc15d,confirmed_fwd21d,confirmed_exc21d,confirmed_fwd30d,confirmed_exc30d,confirmed_fwd42d,confirmed_exc42d,pre_drop_target_ret,mfe,recovered,days_to_recover,r_target,hold_target,r_trail,hold_trail,r_sl5,hold_sl5,r_sl8,hold_sl8,r_sl10,hold_sl10,r_sl12,hold_sl12,r_sl25,hold_sl25,r_sl30,hold_sl30,ce_trail,ce_trail_exc,ce_te15,ce_te15_exc,ce_te21,ce_te21_exc,ce_te30,ce_te30_exc,ce_te42,ce_te42_exc,ce_rec_days,profitable,roe,de,market_cap,earnings_yield,ey_minus_bond,npat_margin,fcf_margin,rev_growth,eps_growth,div_yield,insider_buy_n,insider_sell_n,insider_buy_val,insider_sell_val,insider_net_val,director_buy,director_sell,director_buy_val,insider_signal
US,JCI,Johnson Controls International PLC,Industrials,US-SF,2020-03-18,2020,5,-0.2461,-5.849,196804873.0,0.3393,0.041,0.6422,0.2305,-0.1706,True,0.642,0.2873,0.3822,0.1027,4.0,True,0.642,0.2873,0.3822,0.1027,4.0,0.1475,0.0102,0.0982,-0.045,0.1163,-0.0476,0.1644,-0.0432,0.3264,0.6422,True,55.0,0.3264,55.0,0.2774,59.0,-0.0536,2.0,-0.1071,3.0,-0.1071,3.0,0.3393,63.0,0.3393,63.0,0.3393,63.0,0.3257,0.099,0.1475,0.0102,0.0982,-0.045,0.1163,-0.0476,0.1644,-0.0432,51.0,True,0.024,0.3652,14128386007.0,0.0335,-0.0095,0.0198,0.0257,0.1833,-0.193,0.0449,0,14,0.0,6617622.57,-6617622.57,False,True,0.0,sell
US,JEF,Jefferies Financial Group Inc,Financial Services,US-SF,2011-08-08,2011,5,-0.2326,-6.281,27770732.0,-0.0217,-0.1412,0.1393,-0.064,0.0326,True,0.0689,-0.0824,-0.066,-0.1416,1.0,True,0.034,-0.111,-0.1818,-0.2299,3.0,0.017,-0.0101,-0.0262,-0.0174,-0.168,-0.1371,-0.1456,-0.1652,0.3031,0.1498,False,,-0.0217,63.0,-0.0217,63.0,-0.0854,32.0,-0.0854,32.0,-0.1059,36.0,-0.177,39.0,-0.0217,63.0,-0.0217,63.0,-0.1818,-0.2299,0.017,-0.0101,-0.0262,-0.0174,-0.168,-0.1371,-0.1456,-0.1652,-1.0,True,0.2788,0.2226,3918195561.0,0.495,0.452,5.177,1.0329,0.0243,0.0118,0.0,0,18,0.0,59667253.7,-59667253.7,False,True,0.0,sell
US,JELD,Jeld-Wen Holding Inc,Industrials,US-SF,2024-05-07,2024,1,-0.2468,-9.148,11323912.0,-0.007,-0.0092,-0.3082,-0.4229,0.5762,True,-0.2668,-0.4123,0.01,-0.015,2.0,True,-0.2473,-0.3952,-0.0563,-0.0796,3.0,0.0501,0.0385,-0.0474,-0.0766,-0.1223,-0.1695,-0.011,-0.0862,0.3278,0.182,False,,-0.007,63.0,-0.007,63.0,-0.0858,30.0,-0.0858,30.0,-0.1088,33.0,-0.007,63.0,-0.007,63.0,-0.007,63.0,-0.0563,-0.0796,0.0501,0.0385,-0.0474,-0.0766,-0.1223,-0.1695,-0.011,-0.0862,-1.0,True,0.0734,1.4416,1235409943.0,0.0505,0.0059,0.0145,0.0574,-0.002,-0.1244,,0,2,0.0,2107510.0,-2107510.0,False,False,0.0,sell
US,JPM,JPMorgan Chase & Co,Financial Services,US-SF,2020-03-09,2020,5,-0.2311,-7.693,1337091430.0,0.2268,0.0499,0.1303,-0.1174,0.1287,True,0.0123,-0.1437,0.1091,-0.0036,1.0,True,-0.0076,-0.24,-0.0289,-0.1507,4.0,-0.1827,-0.1007,-0.0714,-0.1212,-0.0799,-0.1417,-0.1829,-0.2231,0.3005,0.2268,False,,0.2268,63.0,0.2268,63.0,-0.0577,3.0,-0.1022,7.0,-0.1022,7.0,-0.1542,10.0,0.2268,63.0,0.2268,63.0,-0.0289,-0.1507,-0.1827,-0.1007,-0.0714,-0.1212,-0.0799,-0.1417,-0.1829,-0.2231,-1.0,True,0.1394,0.6813,208890659700.0,0.1744,0.1314,0.2556,0.0287,0.0671,0.1487,0.0433,3,16,9085694.0,52051480.89,-42965786.89,True,True,9085694.0,sell
US,KEY,KeyCorp,Financial Services,US-SF,2020-03-09,2020,2,-0.2391,-9.645,129498912.0,0.2707,0.0938,0.0927,-0.1551,-0.005,True,-0.0347,-0.1907,0.1237,0.011,1.0,True,0.0008,-0.2315,0.055,-0.0669,4.0,-0.2875,-0.2055,-0.1249,-0.1747,-0.088,-0.1498,-0.2412,-0.2814,0.3141,0.2707,False,,0.2707,63.0,0.2707,63.0,-0.1061,3.0,-0.1061,3.0,-0.1061,3.0,-0.1785,5.0,-0.3289,7.0,-0.3289,7.0,0.055,-0.0669,-0.2875,-0.2055,-0.1249,-0.1747,-0.088,-0.1498,-0.2412,-0.2814,-1.0,True,0.1008,0.772,9704279668.0,0.1769,0.1339,0.2288,0.3758,0.1234,0.1142,0.0806,0,9,0.0,19133075.2,-19133075.2,False,True,0.0,sell
US,KEY,KeyCorp,Financial Services,US-SF,2023-03-13,2023,1,-0.2733,-12.304,185954437.0,-0.0833,-0.2087,0.076,-0.0812,-0.1341,True,-0.023,-0.1628,-0.121,-0.2358,1.0,True,-0.0071,-0.1309,-0.1622,-0.2797,3.0,-0.0301,-0.0667,0.0024,-0.0458,-0.0831,-0.1359,-0.237,-0.2747,0.3761,0.1274,False,,-0.0833,63.0,-0.0833,63.0,-0.0791,30.0,-0.1467,35.0,-0.1467,35.0,-0.1467,35.0,-0.0833,63.0,-0.0833,63.0,-0.1622,-0.2797,-0.0301,-0.0667,0.0024,-0.0458,-0.0831,-0.1359,-0.237,-0.2747,-1.0,True,0.1425,1.8354,10308294361.0,0.186,0.1508,0.2726,0.6201,0.0105,0.1132,0.0838,0,2,0.0,198240.4,-198240.4,False,True,0.0,sell
US,KFY,Korn Ferry,Industrials,US-SF,2018-09-07,2018,1,-0.2345,-12.291,26451254.0,-0.1068,-0.0237,-0.0438,-0.0159,0.3215,True,-0.0826,-0.0596,-0.1484,-0.0652,1.0,False,,,,,,,,,,,,,,0.3063,0.0474,False,,-0.1068,63.0,-0.1068,63.0,-0.0563,23.0,-0.0819,24.0,-0.116,33.0,-0.1068,63.0,-0.1068,63.0,-0.1068,63.0,,,,,,,,,,,,True,0.11,0.1942,2191829900.0,0.061,0.018,0.0735,0.0973,0.1645,0.2838,0.0093,1,18,100600.0,6960577.29,-6859977.29,True,True,100600.0,sell
US,KKR,KKR & Co. Inc.,Financial Services,US-SF,2011-08-08,2011,4,-0.2574,-6.94,21235318.0,0.3011,0.1816,0.45,0.2467,-0.0634,True,0.2738,0.1225,0.1627,0.0872,1.0,True,0.3404,0.1674,0.0371,0.0107,11.0,-0.0052,-0.0279,-0.0594,-0.0312,-0.0918,-0.076,0.0839,0.0186,0.3467,0.45,True,58.0,0.3467,58.0,0.2299,66.0,0.3011,63.0,0.3011,63.0,0.3011,63.0,0.3011,63.0,0.3011,63.0,0.3011,63.0,0.1172,0.0598,-0.0052,-0.0279,-0.0594,-0.0312,-0.0918,-0.076,0.0839,0.0186,47.0,True,0.2512,0.9918,5655342506.0,0.0589,0.0159,0.7652,1.6544,-0.4657,-0.6236,0.1159,0,0,0.0,0.0,0.0,False,False,0.0,none
US,KKR,KKR & Co. Inc.,Financial Services,US-SF,2025-04-04,2025,2,-0.2325,-6.164,672373240.0,0.4889,0.262,0.3712,0.0428,-0.0718,True,0.2823,-0.0441,0.4296,0.1923,1.0,True,0.1263,-0.1079,0.2789,0.1318,3.0,0.0365,0.0095,0.069,0.0318,0.0718,0.0012,0.1245,0.0179,0.3029,0.6424,True,25.0,0.3029,25.0,0.2711,32.0,0.4889,63.0,0.4889,63.0,0.4889,63.0,0.4889,63.0,0.4889,63.0,0.4889,63.0,0.0678,-0.0033,0.0365,0.0095,0.069,0.0318,0.0678,-0.0033,0.0678,-0.0033,22.0,True,0.1301,2.1102,82634119954.0,0.0372,-0.0026,0.1422,0.3008,0.3867,-0.019,0.0076,0,0,0.0,0.0,0.0,False,False,0.0,none
US,KMX,CarMax Inc,Consumer Cyclical,US-SF,2025-11-06,2025,1,-0.2433,-8.472,215526259.0,0.5045,0.4682,0.2655,0.1625,-0.3805,True,0.1808,0.0809,0.4163,0.3846,1.0,True,0.1149,0.0253,0.3774,0.3615,2.0,0.1642,0.1647,0.2394,0.2315,0.1564,0.1451,0.3444,0.3232,0.3216,0.5894,True,23.0,0.3216,23.0,0.2354,31.0,0.5045,63.0,0.5045,63.0,0.5045,63.0,0.5045,63.0,0.5045,63.0,0.5045,63.0,0.1474,0.1406,0.1642,0.1647,0.1474,0.1406,0.1474,0.1406,0.1474,0.1406,21.0,True,0.0802,2.9923,4382214644.0,0.1142,0.0733,0.019,0.0059,0.0534,-0.0896,,2,1,590947.36,108785.6,482161.76,True,True,590947.36,buy
US,KNSL,Kinsale Capital Group Inc,Financial Services,US-SF,2020-03-16,2020,3,-0.266,-5.459,25185269.0,0.8269,0.5417,1.2664,0.8484,0.1764,True,0.963,0.6182,0.5969,0.3614,1.0,True,0.9158,0.5225,0.5488,0.2558,3.0,0.148,-0.0099,0.1518,-0.0199,0.2156,0.0408,0.393,0.1799,0.3624,1.4926,True,31.0,0.3624,31.0,0.723,72.0,0.8269,63.0,0.8269,63.0,0.8269,63.0,0.8269,63.0,0.8269,63.0,0.8269,63.0,0.4765,0.2276,0.148,-0.0099,0.1518,-0.0199,0.4765,0.2276,0.4765,0.2276,28.0,True,0.156,0.0825,1921762438.0,0.0329,-0.0101,0.2004,0.5025,0.3776,0.2645,0.004,4,29,845815.46,5770332.48,-4924517.02,True,True,845815.46,sell
US,KOS,Kosmos Energy Ltd,Energy,US-SF,2020-03-02,2020,5,-0.2797,-3.369,35683675.0,-0.3253,-0.3142,-0.4651,-0.6003,-0.3523,True,-0.4444,-0.5711,-0.2414,-0.2391,2.0,True,-0.0248,-0.2647,0.9835,0.8198,7.0,-0.3636,-0.2648,-0.2314,-0.2491,0.0,-0.0206,0.157,0.0882,0.3883,0.0662,False,,-0.3253,63.0,-0.3253,63.0,-0.0894,1.0,-0.0894,1.0,-0.1505,3.0,-0.1505,3.0,-0.3183,4.0,-0.3183,4.0,0.9835,0.8198,-0.3636,-0.2648,-0.2314,-0.2491,0.0,-0.0206,0.157,0.0882,-1.0,False,-0.0663,2.3857,1696877237.0,-0.0329,-0.0759,-0.0372,0.1842,0.1187,,0.0629,0,0,0.0,0.0,0.0,False,False,0.0,none
US,KSS,Kohl's Corporation,Consumer Cyclical,US-SF,2024-05-30,2024,1,-0.2286,-7.53,124226844.0,-0.0384,-0.1064,-0.264,-0.4098,0.2304,True,-0.2988,-0.4418,-0.1146,-0.1848,1.0,True,-0.3215,-0.466,-0.1297,-0.1762,2.0,0.028,-0.0072,-0.08,-0.128,-0.0264,-0.0841,-0.1336,-0.1456,0.2964,0.1917,False,,-0.0384,63.0,-0.0384,63.0,-0.0622,50.0,-0.0384,63.0,-0.0384,63.0,-0.0384,63.0,-0.0384,63.0,-0.0384,63.0,-0.1297,-0.1762,0.028,-0.0072,-0.08,-0.128,-0.0264,-0.0841,-0.1336,-0.1456,-1.0,True,0.0814,0.4444,2072623012.0,0.1529,0.1074,0.0181,0.0338,-0.0288,-0.1112,0.1094,0,0,0.0,0.0,0.0,False,False,0.0,none
US,KVYO,"Klaviyo, Inc.",Technology,US-SF,2026-05-11,2026,4,-0.3348,-3.759,99499764.0,,,,,-0.1027,True,,,,,3.0,True,,,,,6.0,-0.0129,-0.0011,-0.0986,-0.1186,0.1497,0.132,0.1905,0.1693,0.5032,0.183,False,,0.0097,50.0,0.0097,50.0,-0.0689,1.0,-0.0825,2.0,-0.1082,25.0,-0.1327,26.0,0.0097,50.0,0.0097,50.0,0.066,0.0585,-0.0129,-0.0011,-0.0986,-0.1186,0.1497,0.132,0.1905,0.1693,-1.0,False,-0.0265,0.0,2186721719.0,-0.0145,-0.0586,-0.0257,0.1536,0.4355,,,1,66,300310.82,87911531.38,-87611220.56,True,True,300310.82,sell
US,LAD,Lithia Motors Inc,Consumer Cyclical,US-SF,2020-03-16,2020,3,-0.2505,-6.974,28411933.0,0.7792,0.494,2.2187,1.8007,-0.2509,True,2.4464,2.0531,1.0685,0.7755,3.0,True,2.1705,1.7041,1.1182,0.7247,5.0,0.253,-0.0191,0.3529,0.1018,0.517,0.235,0.6885,0.3706,0.3342,2.6091,True,28.0,0.3342,28.0,0.4216,33.0,-0.1667,2.0,-0.1667,2.0,-0.1667,2.0,-0.1667,2.0,0.7792,63.0,0.7792,63.0,0.5333,0.2681,0.253,-0.0191,0.3529,0.1018,0.5333,0.2681,0.5333,0.2681,23.0,True,0.185,2.3901,1665100810.0,0.1631,0.1201,0.0214,0.0296,0.1865,0.1717,0.0164,0,10,0.0,17190172.14,-17190172.14,False,True,0.0,sell
US,LAZ,Lazard Ltd,Financial Services,US-SF,2016-06-27,2016,2,-0.2272,-6.717,19355854.0,0.3475,0.2748,0.5767,0.4451,-0.1822,True,0.5039,0.3896,0.2954,0.2346,1.0,True,0.4119,0.3254,0.2341,0.1856,2.0,0.1219,0.0763,0.2103,0.1606,0.2078,0.1522,0.2567,0.2038,0.2941,0.6619,True,23.0,0.2941,23.0,0.2906,75.0,0.3475,63.0,0.3475,63.0,0.3475,63.0,0.3475,63.0,0.3475,63.0,0.3475,63.0,0.18,0.147,0.1219,0.0763,0.18,0.147,0.18,0.147,0.18,0.147,21.0,True,0.7214,1.9933,1567728415.0,0.6292,0.5862,0.4111,0.3587,0.039,0.3729,0.1651,0,0,0.0,0.0,0.0,False,False,0.0,none
US,LBRT,Liberty Energy Inc.,Energy,US-SF,2025-04-04,2025,2,-0.3134,-7.928,55529731.0,0.1581,-0.0688,0.2029,-0.1254,-0.1497,True,0.0929,-0.1414,0.0767,-0.0704,3.0,True,0.0929,-0.1414,0.0767,-0.0704,3.0,0.0197,-0.0073,0.0369,-0.0003,-0.0043,-0.0749,0.1043,-0.0023,0.4565,0.2475,False,,0.1581,63.0,0.1581,63.0,-0.0942,2.0,-0.0942,2.0,0.1581,63.0,0.1581,63.0,0.1581,63.0,0.1581,63.0,0.0767,-0.0704,0.0197,-0.0073,0.0369,-0.0003,-0.0043,-0.0749,0.1043,-0.0023,-1.0,True,0.1597,0.0963,1756641359.0,0.1799,0.14,0.0732,0.0413,0.1674,0.3086,0.0279,0,19,0.0,3744112.82,-3744112.82,False,True,0.0,sell
US,LCII,LCI Industries,Consumer Cyclical,US-SF,2020-03-19,2020,4,-0.2489,-3.826,12421011.0,0.8846,0.5916,0.7163,0.323,-0.094,True,0.6781,0.3234,0.7965,0.517,3.0,True,0.6781,0.3234,0.7965,0.517,3.0,0.058,-0.0793,0.1771,0.0339,0.26,0.0961,0.4625,0.2548,0.3313,1.0947,True,26.0,0.3313,26.0,0.274,31.0,-0.0654,1.0,-0.0911,11.0,0.8846,63.0,0.8846,63.0,0.8846,63.0,0.8846,63.0,0.2311,0.0695,0.058,-0.0793,0.1771,0.0339,0.2311,0.0695,0.2311,0.0695,23.0,True,0.183,0.7878,1228176004.0,0.1193,0.0763,0.0618,0.0891,0.1477,0.1797,0.0515,2,4,1743900.0,2003379.32,-259479.32,True,True,1743900.0,sell
US,LEA,Lear Corporation,Consumer Cyclical,US-SF,2020-03-18,2020,3,-0.2853,-4.959,85416147.0,0.5463,0.248,0.7283,0.3165,-0.2126,True,0.5603,0.167,0.4164,0.1234,1.0,False,,,,,,,,,,,,,,0.3991,0.7987,True,29.0,0.3991,29.0,0.322,31.0,0.5463,63.0,0.5463,63.0,0.5463,63.0,0.5463,63.0,0.5463,63.0,0.5463,63.0,,,,,,,,,,,,True,0.1815,0.535,3096032413.0,0.255,0.212,0.0398,0.0343,0.0225,0.0881,0.0489,0,0,0.0,0.0,0.0,False,False,0.0,none
US,LEG,Leggett & Platt Incorporated,Consumer Cyclical,US-SF,2020-03-18,2020,5,-0.2965,-6.425,44605767.0,0.454,0.1557,0.907,0.4952,-0.1663,True,0.7549,0.3616,0.3397,0.0467,1.0,True,0.7496,0.4699,0.4022,0.2214,13.0,0.332,0.257,0.0959,0.0266,0.1271,0.0298,0.4666,0.2676,0.4214,0.9112,True,29.0,0.4214,29.0,0.2721,33.0,-0.0579,3.0,0.454,63.0,0.454,63.0,0.454,63.0,0.454,63.0,0.454,63.0,0.1978,0.1209,0.332,0.257,0.1978,0.1209,0.1978,0.1209,0.1978,0.1209,16.0,True,0.2392,1.6134,2545789038.0,0.1233,0.0803,0.0661,0.1104,0.0467,0.2755,0.0858,0,8,0.0,5215992.51,-5215992.51,False,True,0.0,sell
US,LEG,Leggett & Platt Incorporated,Consumer Cyclical,US-SF,2024-05-01,2024,1,-0.2667,-11.708,32849780.0,-0.0244,-0.1097,-0.0766,-0.2351,-0.1875,True,-0.1074,-0.234,-0.0371,-0.0928,1.0,True,-0.1309,-0.2481,-0.0856,-0.097,2.0,-0.2373,-0.2718,-0.1183,-0.1502,-0.1619,-0.2293,-0.2159,-0.3016,0.3638,0.0749,False,,-0.0244,63.0,-0.0244,63.0,-0.0574,8.0,-0.083,10.0,-0.1019,13.0,-0.1223,14.0,-0.0244,63.0,-0.0244,63.0,-0.0856,-0.097,-0.2373,-0.2718,-0.1183,-0.1502,-0.1619,-0.2293,-0.2159,-0.3016,-1.0,False,-0.1026,1.4907,1732211556.0,-0.079,-0.1249,-0.029,0.0811,0.0205,0.0006,0.1451,0,0,0.0,0.0,0.0,False,False,0.0,none
US,LEN,Lennar Corporation,Consumer Cyclical,US-SF,2020-03-12,2020,5,-0.2825,-7.226,163260836.0,0.2363,0.0261,0.6344,0.2883,0.2477,True,1.484,1.0907,0.964,0.671,5.0,True,1.3347,0.8945,0.771,0.4271,6.0,0.2133,0.0152,0.1816,-0.0057,0.4544,0.221,0.6936,0.4044,0.3938,0.7179,True,52.0,0.3938,52.0,0.2363,63.0,-0.209,2.0,-0.209,2.0,-0.209,2.0,-0.209,2.0,-0.3339,4.0,-0.3339,4.0,0.6839,0.3815,0.2133,0.0152,0.1816,-0.0057,0.4544,0.221,0.6936,0.4044,46.0,True,0.1153,0.488,7855494615.0,0.2354,0.1924,0.0831,0.0627,0.234,0.1659,0.0064,0,0,0.0,0.0,0.0,False,False,0.0,none
US,LEVI,Levi Strauss & Co Class A,Consumer Cyclical,US-SF,2025-04-08,2025,4,-0.2576,-6.147,34737692.0,0.6018,0.3414,1.0155,0.6601,-0.2212,True,0.6685,0.4342,0.4825,0.3354,1.0,True,0.6685,0.4342,0.4825,0.3354,1.0,0.0678,0.0408,0.1623,0.1251,0.211,0.1404,0.1853,0.0787,0.347,1.0155,True,21.0,0.347,21.0,0.3705,39.0,0.6018,63.0,0.6018,63.0,0.6018,63.0,0.6018,63.0,0.6018,63.0,0.6018,63.0,0.1401,0.0459,0.0678,0.0408,0.1401,0.0459,0.1401,0.0459,0.1401,0.0459,20.0,True,0.1069,0.5072,1197730860.0,0.1758,0.1332,0.0331,0.1056,0.0198,-0.1154,0.0428,0,4,0.0,376856.36,-376856.36,False,True,0.0,sell
US,LH,Laboratory Corporation of America Holdings,Healthcare,US-SF,2020-03-12,2020,3,-0.2226,-7.943,122473013.0,0.1948,-0.0155,0.3265,-0.0196,0.0183,True,0.2016,-0.0307,0.1106,-0.0112,1.0,True,0.2977,0.0633,0.1771,0.0046,10.0,0.0837,-0.0093,0.3024,0.2079,0.2204,0.1065,0.2759,0.1215,0.2864,0.4705,True,31.0,0.2864,31.0,0.1617,35.0,-0.1094,2.0,-0.1094,2.0,-0.1094,2.0,-0.2128,4.0,0.1948,63.0,0.1948,63.0,0.1604,0.0841,0.0837,-0.0093,0.1604,0.0841,0.1604,0.0841,0.1604,0.0841,21.0,True,0.1089,0.82,9163852600.0,0.0899,0.0469,0.0713,0.0904,0.1396,0.0725,0.0,0,13,0.0,10868801.43,-10868801.43,False,True,0.0,sell
US,LNC,Lincoln National Corporation,Financial Services,US-SF,2022-11-03,2022,1,-0.3315,-12.607,66432052.0,0.0053,-0.0999,-0.3691,-0.4816,-0.1842,True,-0.4013,-0.4803,0.0078,-0.0584,3.0,True,-0.4013,-0.4803,0.0078,-0.0584,3.0,0.128,0.0622,-0.0889,-0.1243,-0.1225,-0.1357,-0.0756,-0.0994,0.4958,0.118,False,,0.0053,63.0,0.0053,63.0,-0.058,4.0,-0.097,24.0,-0.1151,29.0,-0.1625,30.0,0.0053,63.0,0.0053,63.0,0.0078,-0.0584,0.128,0.0622,-0.0889,-0.1243,-0.1225,-0.1357,-0.0756,-0.0994,-1.0,True,0.1864,0.3268,5340584592.0,0.7074,0.6662,0.2146,0.0086,0.0572,0.319,0.0644,0,1,0.0,2906500.0,-2906500.0,False,True,0.0,sell
US,LOW,Lowe's Companies Inc,Consumer Cyclical,US-SF,2020-03-16,2020,1,-0.2477,-9.48,453492465.0,0.7698,0.4847,1.2977,0.8797,-0.1447,True,1.3128,0.9681,0.7957,0.5602,1.0,True,0.9128,0.6053,0.5856,0.3534,7.0,0.1042,-0.0267,0.1864,0.0405,0.3446,0.1808,0.4848,0.2763,0.3292,1.3714,True,20.0,0.3292,20.0,1.1753,121.0,-0.1043,2.0,-0.1043,2.0,-0.1043,2.0,0.7698,63.0,0.7698,63.0,0.7698,63.0,0.8861,0.5018,0.8861,0.5018,0.8861,0.5018,0.8861,0.5018,0.8861,0.5018,13.0,True,0.635,4.452,36099789000.0,0.0641,0.0211,0.0325,0.0704,0.0595,0.052,0.0331,1,2,1038600.0,1363264.0,-324664.0,True,True,1038600.0,sell
US,LRN,Stride Inc,Consumer Defensive,US-SF,2022-10-26,2022,1,-0.2935,-11.935,32660544.0,0.2477,0.1851,0.3074,0.2189,0.2604,True,0.2452,0.1892,0.2946,0.2496,2.0,True,0.2452,0.1892,0.2946,0.2496,2.0,0.0751,0.0586,0.0796,0.0651,-0.0181,-0.041,-0.0543,-0.041,0.4154,0.3414,False,,0.2477,63.0,0.2477,63.0,0.2477,63.0,0.2477,63.0,0.2477,63.0,0.2477,63.0,0.2477,63.0,0.2477,63.0,0.2946,0.2496,0.0751,0.0586,0.0796,0.0651,-0.0181,-0.041,-0.0543,-0.041,-1.0,True,0.1318,0.5063,1397366242.0,0.0767,0.0365,0.0635,0.0826,0.1368,1.9598,,0,4,0.0,7751618.33,-7751618.33,False,True,0.0,sell
US,LRN,Stride Inc,Consumer Defensive,US-SF,2025-10-29,2025,1,-0.5437,-20.355,127637907.0,0.2077,0.2007,0.3288,0.2795,0.0767,True,0.378,0.3168,0.2606,0.2492,2.0,True,0.2974,0.2225,0.2061,0.2016,3.0,-0.1187,-0.0973,-0.1461,-0.1457,-0.0818,-0.0742,-0.0569,-0.0642,1.1917,0.4565,False,,0.2077,63.0,0.2077,63.0,-0.0694,8.0,-0.0849,12.0,-0.1044,13.0,-0.1262,24.0,0.2077,63.0,0.2077,63.0,0.2061,0.2016,-0.1187,-0.0973,-0.1461,-0.1457,-0.0818,-0.0742,-0.0569,-0.0642,-1.0,True,0.1946,0.2814,2978865042.0,0.0967,0.0561,0.1197,0.155,0.1824,0.5945,,0,1,0.0,2270896.26,-2270896.26,False,True,0.0,sell
US,LW,Lamb Weston Holdings Inc,Consumer Defensive,US-SF,2025-12-19,2025,1,-0.2594,-13.733,105632929.0,-0.0479,-0.0072,0.0581,-0.0186,0.1223,True,0.0564,-0.017,-0.0126,0.0687,3.0,False,,,,,,,,,,,,,,0.3502,0.1625,False,,-0.0479,63.0,-0.0479,63.0,-0.0601,9.0,-0.0831,11.0,-0.0479,63.0,-0.0479,63.0,-0.0479,63.0,-0.0479,63.0,,,,,,,,,,,,True,0.2056,2.3775,5963626700.0,0.0599,0.0184,0.0554,0.0357,0.1121,0.0057,0.0343,0,1,0.0,99968.0,-99968.0,False,True,0.0,sell
US,LYG,Lloyds Banking Group PLC ADR,Financial Services,US-SF,2020-03-17,2020,5,-0.2569,-4.648,17395079.0,0.0858,-0.1496,-0.134,-0.4788,-0.1102,True,-0.1551,-0.5099,0.1289,-0.1506,5.0,True,-0.1551,-0.5099,0.1289,-0.1506,5.0,-0.0592,-0.1965,0.0224,-0.1208,0.0224,-0.1415,-0.0415,-0.2492,0.3456,0.2323,False,,0.0858,63.0,0.0858,63.0,-0.0803,1.0,-0.0803,1.0,-0.142,3.0,-0.142,3.0,0.0858,63.0,0.0858,63.0,0.1289,-0.1506,-0.0592,-0.1965,0.0224,-0.1208,0.0224,-0.1415,-0.0415,-0.2492,-1.0,True,0.0041,0.9011,16878216148.0,0.1733,0.1303,0.118,0.3162,0.0548,-0.0435,0.1437,0,0,0.0,0.0,0.0,False,False,0.0,none
US,M,Macy’s Inc,Consumer Cyclical,US-SF,2025-04-08,2025,4,-0.2403,-4.297,101243708.0,0.2902,0.0298,0.8154,0.46,-0.1388,True,0.4944,0.2602,0.072,-0.0751,1.0,True,0.4944,0.2602,0.072,-0.0751,1.0,-0.0177,-0.0447,-0.0211,-0.0583,0.0042,-0.0664,0.0421,-0.0645,0.3164,0.8749,False,,0.2902,63.0,0.2902,63.0,0.2902,63.0,0.2902,63.0,0.2902,63.0,0.2902,63.0,0.2902,63.0,0.2902,63.0,0.072,-0.0751,-0.0177,-0.0447,-0.0211,-0.0583,0.0042,-0.0664,0.0421,-0.0645,-1.0,True,0.1279,0.6105,2500544006.0,0.2327,0.1901,0.0253,0.033,-0.0191,0.0318,0.0741,0,22,0.0,2593932.63,-2593932.63,False,True,0.0,sell
US,MAGN,Magnera Corp placeholder,Consumer Defensive,US-SF,2020-03-11,2020,5,-0.2356,-5.068,3020934.0,0.4788,0.3151,0.2746,0.0347,0.0744,True,0.2367,0.0044,0.3799,0.258,2.0,True,0.2367,0.0044,0.3799,0.258,2.0,0.0302,0.1123,0.15,0.1002,0.2565,0.1947,0.1971,0.1569,0.3082,0.6146,True,33.0,0.3082,33.0,0.2754,36.0,-0.1027,1.0,-0.1027,1.0,-0.1027,1.0,-0.1291,8.0,0.4788,63.0,0.4788,63.0,0.2743,0.2301,0.0302,0.1123,0.15,0.1002,0.2565,0.1947,0.2743,0.2301,31.0,False,-0.0387,0.0,4749709280.0,-0.0045,-0.0475,-0.0232,0.0809,-0.1252,-0.5136,0.0507,0,1,0.0,137840.0,-137840.0,False,True,0.0,sell
US,MAS,Masco Corporation,Industrials,US-SF,2020-03-20,2020,5,-0.2594,-5.888,120666637.0,0.6454,0.3014,0.9629,0.5227,-0.07,True,0.7942,0.4394,0.5528,0.2733,2.0,True,0.7942,0.4394,0.5528,0.2733,2.0,0.209,0.0717,0.2549,0.1117,0.3058,0.1419,0.4175,0.2098,0.3502,1.0357,True,14.0,0.3502,14.0,0.9629,126.0,-0.0658,1.0,0.6454,63.0,0.6454,63.0,0.6454,63.0,0.6454,63.0,0.6454,63.0,0.7942,0.4394,0.7942,0.4394,0.7942,0.4394,0.7942,0.4394,0.7942,0.4394,12.0,True,-11.2679,-49.5179,5354677508.0,0.1178,0.0748,0.0941,0.1,-0.0467,-0.0145,0.0245,0,22,0.0,30081701.91,-30081701.91,False,True,0.0,sell
